team_id,rating,wins,losses,last_match_time,name,tag,logo_url
1736743,1122.08,16,5,1426449360,Elysium!,Elysium,https://steamusercontent-a.akamaihd.net/ugc/36344320175287789/DDFB6E1470DA93C229692159BB47E733333FD8F4/
7855913,1122.07,48,38,1603443032,Spag and Sons,SaS,https://steamusercontent-a.akamaihd.net/ugc/1009311636240665233/EB2A79297F96DDFDDC781636281EC8E2D46F1C89/
2833354,1121.96,97,96,1565257883,Vici Gaming Potential,VG.P,https://steamusercontent-a.akamaihd.net/ugc/168156750590414446/A7A6931F3CB7581F956BD6BC9F6672735F0D59D3/
7794384,1121.88,19,15,1603535379,QuestionMark,Hashtag?,https://steamusercontent-a.akamaihd.net/ugc/776248565457153245/246D7DC485E486441307629E84E93F04469C1888/
2257957,1121.5,10,1,1431805875,LINCENCIADOS,LINCES,https://steamusercontent-a.akamaihd.net/ugc/706277591696898479/1DC20898B5DFB8F33CE410C47D93E5C245EC0BFF/
2799801,1121.13,15,6,1485868170,KanayaGaming,KG,https://steamusercontent-a.akamaihd.net/ugc/503650574692020062/A51B7CDF5125D08A16C8DE146AE719DED7DB2B56/
7391558,1121.07,9,1,1568542409,BOSS ANDRE,BA,
1648005,1120.76,29,23,1414673863,Inter Active Philippines,IAP,https://steamusercontent-a.akamaihd.net/ugc/469813240175223130/ECEF2CE7A335DE8C62F99CE219E166A2F5C78493/
7407260,1120.38,168,137,1603535475,Sparking Arrow Gaming,SAG,https://steamusercontent-a.akamaihd.net/ugc/762722159396605953/A4AF0689C1260DFB4FD102BEF0599D3230A1AF0D/
7356597,1120.31,40,24,1588933159,Team Cosy,TC,
2136210,1119.71,10,2,1503253920,Leetss Do It,asd,
6658560,1119.57,20,7,1553446374,Guardian Gaming,GG,https://steamusercontent-a.akamaihd.net/ugc/946219835811447479/23D44AEF5A4C732FE11FE2720F51DB0E56147D85/
688388,1119.08,8,0,1403713838,ThePrimeSIAPA?!,TPSIAPA?,https://steamusercontent-a.akamaihd.net/ugc/450671039877684086/E98078DB3227F4E176CC558F846C59F00FB0834B/
2751690,1118.99,8,0,1475162515,,,https://steamusercontent-a.akamaihd.net/ugc/862862112358753546/79E25DCC6A28246232EE2BF9139BDDB5B25E795D/
8131438,1118.04,10,2,1603700734,4AM,4AM,https://steamusercontent-a.akamaihd.net/ugc/1634200726535406834/8226A44B6C690601A9DEF8CBDA98EF857E9CF658/
161707,1117.65,27,22,1360615807,mouz,mouz,https://steamusercontent-a.akamaihd.net/ugc/1136293535420246123/40F5BB39E4DAA5CFAE9D73C85DB8441C5A3C4408/
7218194,1117.59,39,25,1565684465,FrozenDawn Club,FD,https://steamusercontent-a.akamaihd.net/ugc/793112506410609050/8AA2B7BB621F92C9EF619D22FC055FCCD5599F02/
1949879,1117.54,12,4,1590758043,Proxima E-Sports,Proxima,https://steamusercontent-a.akamaihd.net/ugc/858352080345473694/3252AD60A98FDE7A27DC8C5E6316BA17F951E9B4/
1929695,1117.45,13,6,1425737395,KappaGam!ng,Kappa,https://steamusercontent-a.akamaihd.net/ugc/391043371330705778/C0AABDE7ACA4BB0B666C69852094F8C6B7A21F99/
6904952,1117.4,45,40,1581070131,Dark Sided,DS,https://steamusercontent-a.akamaihd.net/ugc/985632674115788384/65B294890EA47B692492FF21FCB428BE38BA6D0D/
7738472,1116.93,24,27,1603702491,DeMonster,,https://steamusercontent-a.akamaihd.net/ugc/1022824544172901131/1AC672DD216A91CE8C8820AEC357F8B7CF501C95/
2275267,1116.3,12,3,1434122054,TELL WHY_ANIME?,TWA,https://steamusercontent-a.akamaihd.net/ugc/717539469035739934/BC2AC7DC3A01ECBE07AC9AC4A8577624BE6BD279/
7454504,1116.02,22,9,1577032634,Demon Esport,DME,https://steamusercontent-a.akamaihd.net/ugc/767226571494366995/65605597C4930F4078EF26D56BBF9CBFBE0F4A49/
1718551,1115.78,101,101,1446936820,ROOT-gaming.com,,https://steamusercontent-a.akamaihd.net/ugc/45376357722113646/9F0CCE296749E194BC9DA17079FADD18D3DE8B54/
7528264,1114.82,10,2,1574598932,bmstu,bmstu,https://steamusercontent-a.akamaihd.net/ugc/777368476319472500/48F9CD74AE4AEB7E4BBFE355D6AA90F775824B5A/
7801839,1114.79,18,6,1597493988,Paladin,,https://steamusercontent-a.akamaihd.net/ugc/1186083602257343509/F263A4DBCB8B480B6D75EF6660CC11B0A191089E/
7556672,1114.74,57,50,1602684786,TEMPO,TMP,https://steamusercontent-a.akamaihd.net/ugc/1014941230375645445/E826D65D49CF0CE7A41F1F65BD39AAA5A88A9ADE/
805172,1114.56,23,10,1408887166,Avant Garde Gaming,Avant,
5946837,1114.32,8,0,1552493486,Galkynysh,GLKN,https://steamusercontent-a.akamaihd.net/ugc/787490852842464543/9A5B2C2DBEB68A819ADF4B7179795E8257866349/
6951684,1114.05,20,9,1567869764,M11 SLAYERS,M11SLAYERS,https://steamusercontent-a.akamaihd.net/ugc/776231853759624758/75FB75C964326F7E0B280A69C9602CB5414F3A6C/
1884355,1113.94,19,17,1469490811,Void Boys,VB,
6350308,1113.58,33,12,1587137618,"Team ""ENEMY""",ENEMY,https://steamusercontent-a.akamaihd.net/ugc/759346451803187923/77FC51B601286C248062881956E9D50E4C221BD7/
2019384,1113.47,25,20,1430333658,[Flip.Sid3 Tactics],[F.3],https://steamusercontent-a.akamaihd.net/ugc/541894212124519280/8F137BA3271FF11A49371D890C2EE6C32C7EF478/
6685947,1112.65,8,1,1547989253,AQuaMan,AQM,https://steamusercontent-a.akamaihd.net/ugc/941716871896660498/37F047E7F5C7B7D1D56D02D0900F21534031C5A9/
8077147,1112.01,15,11,1598963131,Omegalil,Omega,https://steamusercontent-a.akamaihd.net/ugc/1483327361881225989/BED39500E5C02E2A74BFA84F7504884C3D208824/
733290,1111.97,9,1,1428866445,DoTa GoD SLaYeRs,[DGS],https://steamusercontent-a.akamaihd.net/ugc/594755788951591763/CAE83CF5B82E3EE966C4F77DA3B21A5A3C3CF571/
5219214,1111.87,6,1,1517901174,BG,,https://steamusercontent-a.akamaihd.net/ugc/937181263997117990/6BCDB2BE8C265BE9FA472BE325D6096FF216984A/
5896332,1111.44,39,38,1549286375,Sterling Global Dragons,SGD,https://steamusercontent-a.akamaihd.net/ugc/945095565218055768/5B7EC5AA7FA10503338F19D9B5436589B3405BF9/
6212920,1111.21,29,31,1555868713,Winstrike Team,Winstrike,https://steamusercontent-a.akamaihd.net/ugc/965349354648376730/F437499CE7ECF996FDB2B8F7F4EB987452439371/
6685839,1111.04,12,3,1553265481,FANTASTIC 5,F5,https://steamusercontent-a.akamaihd.net/ugc/945095205895640308/9CD87DBAB924580C87F3188421209943C9D471C1/
2413439,1110.44,21,20,1449753816,Team SatuDuaTiga,123,https://steamusercontent-a.akamaihd.net/ugc/525015750980111983/A97F313C0F62B158F0B5A4969EA1E1E15E5A8608/
2676492,1109.9,8,0,1570903749,Virus Nirvana,VirusN,https://steamusercontent-a.akamaihd.net/ugc/169288024533455482/AFD3D7B6EDDFB610168D9DCACAEBA9922494FF49/
1148284,1109.51,336,291,1481161727,MVP Phoenix,MVP,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1148284.png
6411545,1109.5,11,2,1546174383,Team DOGE,DOGE,https://steamusercontent-a.akamaihd.net/ugc/963102163496396106/944DEFB24D9DBF5ABA1025616AE37FAB3BAE2EAF/
4542817,1109.4,10,1,1502360176,Washed Up,WashedUp,https://steamusercontent-a.akamaihd.net/ugc/835829010664130829/8ACEED34B6071739C8CB573F0AA56335001E76E1/
7153614,1109.31,20,10,1584291662,top1sng,top1sng,https://steamusercontent-a.akamaihd.net/ugc/773977439697254593/4FC49FF144DB8B37EE759FF48CF8441EA1EB77FE/
4763533,1109.24,9,2,1500212595,,,https://steamusercontent-a.akamaihd.net/ugc/863992835515498726/029F14C1E3BF2A9ED4A4B3F0D48F65C5CD91F489/
2276247,1109.13,81,68,1454349899,Mamas-Boys,MB,https://steamusercontent-a.akamaihd.net/ugc/358399892791889729/FD04D656038EE8AD09322657FF1DAF5831A09F29/
4009019,1109.12,15,5,1511345613,Fox Gaming Youth,FoxY,https://steamusercontent-a.akamaihd.net/ugc/769399269998472499/BCA4F4CA5E419F87BC18351C0436E2ADAD77EF66/
7846103,1109.01,150,134,1602588912,Vampire Gamig,,https://steamusercontent-a.akamaihd.net/ugc/1016066563307580937/0FA9E415C120E60AB2270A76D5C3A8F49CCDE486/
5269247,1108.88,8,0,1521109675,Team Hellas,HELLAS,https://steamusercontent-a.akamaihd.net/ugc/937184972383129011/0BA08C36E0C46643F5FA227783A56318A47B4389/
7894580,1108.79,22,11,1592310079,miaww^^,miaww^^,https://steamusercontent-a.akamaihd.net/ugc/1004811522587355514/98BC328775427131668F48561558E63C58B6107F/
5207190,1108.31,67,63,1564826916,Admiral Dota,Admiral,https://steamusercontent-a.akamaihd.net/ugc/921419892343311884/2F63CC540B459B75959558D7BA9992510A445A37/
5992206,1107.85,15,13,1544867681,KSY,KSY,https://steamusercontent-a.akamaihd.net/ugc/946212227068317138/91018AD5A7CBEDE3965DE6EAD434B0BF894D1D9B/
433549,1107.8,55,61,1398090034,TheRerereTRY,TR,
5242529,1107.72,57,38,1555681006,Unchained Esports,UNC,https://steamusercontent-a.akamaihd.net/ugc/928186499951903512/10503369C2C1B03545CA425C9F20AC50164F9CE7/
1994818,1107.68,17,7,1437348865,We Got Late Game,LATEGAME,https://steamusercontent-a.akamaihd.net/ugc/711906452532416050/7520B76E54F550FB1662EE3772C9D020E00D6D40/
8151879,1107.25,7,3,1603602963,Among Us,,https://steamusercontent-a.akamaihd.net/ugc/1660098812171826030/93B496CC8B327FEB2573D6DDD7C340CB9D09A9AB/
1464407,1106.96,65,42,1414934378,Immunity Dota,iM,https://steamusercontent-a.akamaihd.net/ugc/792939615868175248/DD42FEEEA718DAE1C52868EA6D1E6C588578E7AB/
4010559,1106.48,15,7,1499392201,Team Quetzal,QzL,https://steamusercontent-a.akamaihd.net/ugc/835829010652079521/29147A0CFFDC532A9F5ABDC9C3FA5570E8079D66/
7284811,1106.31,18,9,1570203571,No Fucking Name,NFN,https://steamusercontent-a.akamaihd.net/ugc/778481039308797858/92142995F4B21B3AA303672FF0DF58DD5A029933/
367492,1106.2,75,85,1421373863,Revenge-,RvG,https://steamusercontent-a.akamaihd.net/ugc/667955139964290556/60E1A70BA46FA523F5217A48F5A0C9588606137E/
3968479,1106.2,14,7,1525111754,PODKONÍ A KRÁVA,PaK,https://steamusercontent-a.akamaihd.net/ugc/80343196791478864/3CC87DF6169A341D9B40D53075B06A4251DE96C2/
8070452,1106.1,25,16,1598274694,Team Caspium,CASPIUM,https://steamusercontent-a.akamaihd.net/ugc/1500215314039738263/762F1EDFEA8BD75AE0569541035434D4A6C20871/
1589592,1105.85,91,75,1431189278,Balkan Bears Corleone,BBC,https://steamusercontent-a.akamaihd.net/ugc/469811338474849833/18C0455ADE4BFF5B9BF55482E74FF6835CB59137/
7599541,1105.73,9,1,1579439492,Holy Masters,HM,https://steamusercontent-a.akamaihd.net/ugc/786373816820857176/4252F3B25693B3C3B2F6A4B9C5951DDF6AB5F5F9/
5028104,1105.7,43,51,1516842117,VGJ Storm,VGJ,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5028104.png
7554277,1105.69,10,3,1575266777,jakiro,,https://steamusercontent-a.akamaihd.net/ugc/777363736102956003/E146869563E6768AA9D4526F68C7C757AC8B25C5/
672504,1105.62,12,3,1505762341,Hurricane Festival,HF,https://steamusercontent-a.akamaihd.net/ugc/884117136168141572/E647471881EBF6601B5D7439C35FC526C3F164AC/
992400,1105.58,43,27,1437577766,Team Underminer,UDMN,https://steamusercontent-a.akamaihd.net/ugc/434949660520988124/F165A70AD79C615776C9B96EF6957A96AEF30BF6/
6492310,1105.56,7,1,1543145144,KAMI TAMPAN SEKALI,KATSE,https://steamusercontent-a.akamaihd.net/ugc/957474553944875652/AF0CD2A71B7D8D7C9ED714047B8BF61DB34A1A8E/
1325243,1105.0,9,1,1425838585,Team Phoenix Rising,PHX,https://steamusercontent-a.akamaihd.net/ugc/531759301761106057/1CBB67348794C83450B0A3561733FCA60C157250/
5148271,1104.94,7,0,1571522944,Minas Club,Minas,https://steamusercontent-a.akamaihd.net/ugc/773975541474304247/3F3FAEB3966342CC6A89A19A58C2731465262ADB/
4253054,1104.86,5,9,1493389550,Team Random,Random,https://steamusercontent-a.akamaihd.net/ugc/97234068384668052/EB61B21778365ABA718FFC6A183D390225ECFD10/
6761014,1104.8,10,1,1555327729,Aging Rapu,AR,https://steamusercontent-a.akamaihd.net/ugc/794236664916420949/77F5428E951215E93CF14762817B094DC8ED91C3/
7101255,1104.05,62,59,1597754801,Revenge Gaming,,https://steamusercontent-a.akamaihd.net/ugc/787480872793617031/B207560C6D16E99774A180C44C5795E73DB99C0D/
1115421,1103.83,29,20,1449317494,BBUBU+4,Pensiunn,https://steamusercontent-a.akamaihd.net/ugc/583575429757144693/49BEBBE44CC4F58BE7E80F4DD679EB17326A03E7/
5076975,1103.63,11,10,1511445936,New Beginning,NB,https://steamusercontent-a.akamaihd.net/ugc/876372572835722155/862770450D4DFF3DBA4A58F2E16B8D15187E1DB3/
992217,1103.47,23,13,1502720220,Gofigure,GF,https://steamusercontent-a.akamaihd.net/ugc/836955342141330944/BD172763C99FD2EFB88B20DA73325A79E6AB7620/
6713506,1103.44,14,17,1552335617,Kaban,Kaban,https://steamusercontent-a.akamaihd.net/ugc/947347005711278051/4CE40349B6BCD35264A7A0C87D7160AE2033A4FA/
1064548,1103.0,7,0,1385289310,Celestial eSports,ceL',https://steamusercontent-a.akamaihd.net/ugc/488934420525407493/6B81C89E59963CC92C0DB09701B1DFEC2DAAD7AA/
4259604,1102.34,21,12,1549965951,Veteran,Veteran,https://steamusercontent-a.akamaihd.net/ugc/859487850036661871/E651E7B7C63BFD1E1561EF68137B35ADCAEDB52E/
2355689,1102.28,8,1,1552736169,Malaya Dubna,,https://steamusercontent-a.akamaihd.net/ugc/934963531085170316/6EF74828CA32193FC85577A4A937AF2BBE236F08/
4592777,1101.82,51,60,1513965170,Double Dimension,DD,https://steamusercontent-a.akamaihd.net/ugc/850466977093271746/B4A3B2A16BCAF31C7D5C6D0522611D534132B489/
7204148,1101.77,33,20,1591443253,Flash Point Gaming,fP,https://steamusercontent-a.akamaihd.net/ugc/1021695538452519283/29C0E0491A63F309D0E29AE156929927E52A47C9/
5197722,1101.77,25,28,1532960651,Effect,Effect,https://steamusercontent-a.akamaihd.net/ugc/922547897931151790/86EAC112F5E06ADB78E42D7E2BBF6C270851ACB7/
2099608,1100.84,9,1,1433671968,Luminous.Dota 2,LUMI,https://steamusercontent-a.akamaihd.net/ugc/702910997898714424/0748589C2E3B43BA0F63A52DE794BC88EF90DB81/
2686375,1100.8,6,2,1515878528,@__@,@__@,
3718685,1100.67,22,19,1499626798,MVP.Revolution,MVP.R,https://steamusercontent-a.akamaihd.net/ugc/102854064380052763/02FF74433AAD5CA57A7EE134380640F7B0614C09/
6435075,1100.66,15,6,1573905667,NoLifer5,NL5,
1521260,1100.58,10,3,1467267727,ColourfulRainbows,colR,https://steamusercontent-a.akamaihd.net/ugc/527292481530528329/A46844C26E81B0273289E9E4CDF236A7FE367031/
7655250,1100.27,9,2,1581439384,Arassa Deniz,AD,https://steamusercontent-a.akamaihd.net/ugc/796510597084504141/9A5B2C2DBEB68A819ADF4B7179795E8257866349/
2701329,1100.08,89,94,1569092702,Team Freedom Dota 2,Freedom,http://cloud-3.steamusercontent.com/ugc/361778856651109803/56F6D25028414A788630F3D9DBE559CA3864B666/
4287101,1099.89,11,11,1517808995,TEAM EVER,EVER,https://steamusercontent-a.akamaihd.net/ugc/876376969432765870/B55A63D21457B6DAC2DAE8683457E968EC040FEF/
6767698,1099.53,11,3,1553350609,You Rock,YouRock,
7282863,1099.52,6,0,1564297468,Team Sincere,,https://steamusercontent-a.akamaihd.net/ugc/784107769254361884/DE71FEAF52FC01EEBC470FFBC03E55BE044951A7/
2679744,1099.4,27,19,1512672285,Intelligence Quotient xD,IQ,https://steamusercontent-a.akamaihd.net/ugc/898889549107690521/065C8CFA60641A2A3E144F245875324FA5E39E3E/
1175580,1099.02,63,37,1441036430,sQreen's squad v2.0,ss,https://steamusercontent-a.akamaihd.net/ugc/50981646585866672/B20CD1593F780733C47C750F500C903B57DEAE59/
5039050,1098.98,102,97,1529866667,Team Kinguin,KGN,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5039050.png
7485273,1098.76,26,29,1583133694,Team Strawberry,TS,https://steamusercontent-a.akamaihd.net/ugc/777369301166056988/182DB8FFEC5882B2059D0C0DFC6305E36333C589/
7958190,1098.75,9,2,1589771657,eu vou estudo,enem,
6849080,1097.93,10,3,1558108218,Optimus Amicus,OA,https://steamusercontent-a.akamaihd.net/ugc/994638228642512117/B1C2F3114EB13DD7A04C9816C31702D5CD79389F/
5028043,1097.84,51,45,1572746925,Sacred,//////////,https://steamusercontent-a.akamaihd.net/ugc/861740565655434597/B36208DF4685C3B87FFC3834F572B2AD5251300C/
6211921,1097.79,9,2,1571577277,4ayniy Zavar,4Z,https://steamusercontent-a.akamaihd.net/ugc/952964455668475664/BB3BAA9F60D3FBAC00AD505D107B350DC4B85F44/
6594251,1097.79,10,6,1552216190,TEAM UKRAINE,UKRAINA,
2127330,1097.75,10,8,1432499651,xant!c,xantic,https://steamusercontent-a.akamaihd.net/ugc/540774740479036209/08C044BD33E9AA2C5F9A734E9FE2DBC9354E9648/
5066616,1097.59,116,114,1583039606,Team Serenity,Serenity,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5066616.png
6795631,1097.44,40,30,1591337096,Flower Gaming,FG,https://steamusercontent-a.akamaihd.net/ugc/951852609748229190/A1982222F3F641C62B7ED2535ABD5D94732EC18B/
8068278,1097.17,9,3,1596977974,Search you Smolensk,SYS,https://steamusercontent-a.akamaihd.net/ugc/1475443714449088113/68BE45E65C368A0C1B97D6A5E1D60A35D6F12245/
5682494,1097.17,7,1,1527299615,Club Deportivo Municipal eSports,CDM,https://steamusercontent-a.akamaihd.net/ugc/934938005836061141/6B57B0DF204A1F853E304A666055F00C4AE9051F/
7566229,1097.15,14,9,1576334411,Apollo,,
6380237,1097.09,11,4,1547914640,BlackHole,Bhole,https://steamusercontent-a.akamaihd.net/ugc/942841943547206109/F765E9119CC81039DEDF1D9EF2A4C35EA55150E2/
2308619,1096.63,10,2,1447656281,Note,Note,https://steamusercontent-a.akamaihd.net/ugc/475500450717848498/24EA4BFB7405676B95C1508DC4D7F02023AB66A9/
1592768,1096.55,9,2,1404036399,AG-NoLimitz,AG-NL,https://steamusercontent-a.akamaihd.net/ugc/559891575194102398/2FFA395D206CD4D127AF1E9F041724BFCB096EE5/
7019918,1096.4,10,3,1572082653,drop,drop,https://steamusercontent-a.akamaihd.net/ugc/840394117473983607/5D81EBD42332656DDE93C8423862D98C3127868C/
6763958,1096.24,6,0,1550027370,Team Odd,Odd,https://steamusercontent-a.akamaihd.net/ugc/948474109209029355/D0A9B9F937E0368597211FB348143D1B2DC049B0/
6711721,1096.17,52,55,1570711143,Old but Gold,gOLD,https://steamusercontent-a.akamaihd.net/ugc/1001393825054966112/D0C717D7C301782DC2A98CEA5C7235B4E1F3D697/
2191966,1096.17,11,5,1437957405,Super Trash Brothers,trashBRO,https://steamusercontent-a.akamaihd.net/ugc/527256421415225869/708DF13003C2FBEED809CC4D509AF0E22FE73A9E/
5528506,1096.09,16,7,1532627358,slojniy memas,slojniymem,https://steamusercontent-a.akamaihd.net/ugc/2434634784619025210/24D12B786707B2F402D38CE9B34CF756A9AA7BF2/
7913710,1095.74,10,5,1589552478,KVP,KVP,https://steamusercontent-a.akamaihd.net/ugc/1005936204130241588/4F4C9677E707C895CD62A38DB0FBCE75458C6088/
6568394,1095.73,9,2,1544962568,Tentakel-Esport,Tentakel,https://steamusercontent-a.akamaihd.net/ugc/958602045627284712/FA54D138DB59FF35114B2E5E194DB3F0CA4B621A/
977635,1095.53,10,4,1390053065,TMNTDOTA2,TMNT,https://steamusercontent-a.akamaihd.net/ugc/721995701257916969/8E37EB87072A604BEDABCF2FD59C22D4C38558B6/
7409177,1095.39,31,39,1576654771,J.Storm,J.Storm,https://steamusercontent-a.akamaihd.net/ugc/779609553483256986/2E4F93A79009443AD385CBBF56F06A2570AF76FA/
8089675,1095.09,13,8,1603604326,Escape Velocity,EV,https://steamusercontent-a.akamaihd.net/ugc/1482200421119183052/E2A77696D5B5F77238212747B0940810A9751858/
5766651,1095.01,13,6,1576688213,Lithium,,https://steamusercontent-a.akamaihd.net/ugc/782982187241394810/8D5C90DA453FC0369353D247C8E1974CB0577AE8/
1218336,1094.91,47,22,1507285230,Eternal,Eternal,http://cloud-3.steamusercontent.com/ugc/851604291015085144/1AF63B05DE16D055A18BA069A0035283EB17BA7D/
4369633,1094.83,41,28,1529906231,Entity Gaming,,https://steamusercontent-a.akamaihd.net/ugc/937183180880973241/0135A8D09A238F28749DE1ABCCE3661AB9DB5B96/
1827850,1094.82,8,2,1440037676,Sua Empresa Aqui,SEA,https://steamusercontent-a.akamaihd.net/ugc/45354756275085575/A680FF2AC3774C8BA94732BD24FF902243A9BC13/
4425650,1094.58,85,68,1530078692,,,https://steamusercontent-a.akamaihd.net/ugc/848213909638386387/4A81758A7EAF87B366D865D5A79C39538FA1411E/
2429870,1094.44,19,10,1467599841,TLC GAMING,TLC,https://steamusercontent-a.akamaihd.net/ugc/642123563586912540/06A443FDDC0DA962A8B64CE75E0F453A270814EC/
2535378,1094.42,16,17,1452222560,Team FanTuan,FT,https://steamusercontent-a.akamaihd.net/ugc/394424245403678175/BE0F3FC7F03F23B0013BEB95EBE5619B3DE9F2A8/
7640557,1094.37,33,30,1584025400,forZe eSports,forZe,https://steamusercontent-a.akamaihd.net/ugc/779620276131954231/4E63AA06C7A4CB405491311579E601C19D57D3D8/
6546834,1094.14,14,8,1551641934,ReRise,RR,https://steamusercontent-a.akamaihd.net/ugc/939461991450094035/9DE1C67F69A98687E036F011E74D4AFC5550ACA1/
1852655,1094.13,6,0,1416667040,FuKCing Noobs,F|N,https://steamusercontent-a.akamaihd.net/ugc/30719887783388270/74BE3F8C689FAF294DA47F9F13C4B1A299D5D48F/
6666979,1094.08,8,3,1554636635,LOUVRE ESPORTS,Louvre,https://steamusercontent-a.akamaihd.net/ugc/951849520693218100/483C65EC9C8034FEE58C5F091B2DCBBACF3D78A2/
862976,1093.96,21,13,1450397734,Megalodon Gaming.,MeGa,https://steamusercontent-a.akamaihd.net/ugc/936055997117517263/B009F9FCD87B2469C12B18E3BFE0B1479D66B482/
2585648,1093.69,8,2,1447032733,---uioyuiruy,TLC,https://steamusercontent-a.akamaihd.net/ugc/647750614520876237/7E5C4C55113CD5DB67B6546226AAB3DC549DC04C/
2860081,1093.46,77,82,1497077390,team_ftd_a,FTD.a,https://steamusercontent-a.akamaihd.net/ugc/486768327515596173/7FDAF1D8570042B99D93B16A4901E3719B995B9B/
2154552,1093.35,10,2,1439865875,.Skynet.,Sky,https://steamusercontent-a.akamaihd.net/ugc/34110365661078616/0318B2992A149E44E404ACEF1AFC795F03345403/
7802017,1093.27,6,1,1595870310,Meta4Pro,M4P,https://steamusercontent-a.akamaihd.net/ugc/1696128153278571860/126DF75FEEA2C315706C765E1AA89EFDE755D707/
6382750,1093.23,8,2,1540733391,ELFinger Esports,ELF,https://steamusercontent-a.akamaihd.net/ugc/955220236589086230/E5F65CB1E4B998C9E47B6813790B8E5C8B4DEAC1/
1966890,1093.09,105,96,1461096008,London Conspiracy Dota2,LC,https://steamusercontent-a.akamaihd.net/ugc/50990538452550299/361DAF6675D21E1DE7AF822CB5D2B577DE819C4B/
7136618,1093.03,23,16,1569054826,2Be.Dota2,2Be,https://steamusercontent-a.akamaihd.net/ugc/782988357727046183/82D370B07C1A56F70037B60AAEAD1210C24FD0AF/
2024718,1092.77,6,1,1417715891,#section80.,#80,https://steamusercontent-a.akamaihd.net/ugc/43111675981785491/550A7CEC049E7D120881F1DA55BBB9203F9098FD/
2348036,1092.39,8,2,1557041590,Venko Fitore GG,vF,https://steamusercontent-a.akamaihd.net/ugc/795365008832714164/96C76EA96789BDF7EA4D1F7E43168CF9792313D9/
5327206,1092.19,76,61,1558738026,Thunder Predator,ThunderP,https://steamusercontent-a.akamaihd.net/ugc/2435761146288261002/649A68D573638596F9BE0C50160489B351E10CEC/
8022502,1092.08,9,3,1592498420,DevilTear,DT,https://steamusercontent-a.akamaihd.net/ugc/1178202144323255181/A13ECA8038FA3E3CE06BEDFB03212EEFE101EF53/
7,1091.93,292,230,1448787921,DK,DK,https://steamusercontent-a.akamaihd.net/ugc/782994610325576235/08CF233C343B8550B71199B07A86FCB3E7D01F89/
460316,1091.86,27,28,1411056081,UrsaStroitHramm,USH,https://steamusercontent-a.akamaihd.net/ugc/577861040781605657/EC67486DE8829DED66E18DFEECBD6F7415639CC3/
5326172,1091.65,9,2,1528577617,Vzpoura Goliardu ,VZG,https://steamusercontent-a.akamaihd.net/ugc/932683001472844791/6AF28D2D48C147921325A430BB085214217529BF/
2488123,1091.62,6,0,1476029345,CoreNexGen,CoreNexGen,https://steamusercontent-a.akamaihd.net/ugc/434948255557296284/DCE5F6BD2BAE1AB98C9486852504D50322442C95/
6330119,1091.53,16,8,1570270579,Team Solid,TS,https://steamusercontent-a.akamaihd.net/ugc/958599027204165556/F4A2F69595E52CF17948F1BFDD5AFAEE9B65B6E6/
3098628,1091.44,9,3,1475988589,Brain DDOSed,DDOSed,https://steamusercontent-a.akamaihd.net/ugc/266095900587450124/509CE826DE35C5A39F5A2045B6732676A28B101C/
1990162,1091.43,39,38,1423415389,Moscow Five International,M5.Int,https://steamusercontent-a.akamaihd.net/ugc/535128220363735075/2D2FFB3B32E0805389336A7BC34522A8380E818E/
6187626,1091.25,20,25,1555334558,Tigers,Tigers,https://steamusercontent-a.akamaihd.net/ugc/993512944601689027/7AE6BB9E621E948AB1C7DCF6EB4DEF5537529912/
570152,1091.24,10,5,1374406250,Insidious Gaming Int,iSg.Int,https://steamusercontent-a.akamaihd.net/ugc/884113874978585635/939B6A60AFCCCDC13BABA2F295C2C167DD22FBB8/
2349149,1091.2,9,2,1444781642,Thunder Awaken PE,[Tw],https://steamusercontent-a.akamaihd.net/ugc/46504681364686359/7FF57A7EBA7AA27D870AC16461721DAB340DEA64/
8049087,1091.19,34,26,1600173046,Symmetric,Symmetric,https://steamusercontent-a.akamaihd.net/ugc/1296423688553222239/BF0E3E848879A6575E4FED9DA2084839E12BF50D/
2850016,1091.14,20,24,1485447079,Sanguine Sharks,SHARKS,https://steamusercontent-a.akamaihd.net/ugc/164779984956604044/06DA15B0DBB619DBA0BE4483A787AC7D09C36C43/
454891,1091.13,26,31,1430118668,MEKA.Tt eSPORT,MEKA.Tt,http://cloud-3.steamusercontent.com/ugc/713038768073609262/020143332BF24961BE9FBE4BDCB51D47E83B19CA/
7358634,1090.85,27,18,1591443253,S A D B O Y S . A U,SAD,https://steamusercontent-a.akamaihd.net/ugc/1000304416026336415/979075B38958F34D1A43FEA2C81F6EB4A914DDBF/
1730778,1090.76,27,20,1592332162,Avernus.ir,Avernus,https://steamusercontent-a.akamaihd.net/ugc/45368095097555334/A23F2EAE15FC6F18EC232EFA9F8B346486062C05/
7237001,1090.69,8,2,1562491789,Tisumejik Esport,,
7118032,1090.64,104,131,1602948725,Winstrike Team,Winstrike,https://steamusercontent-a.akamaihd.net/ugc/789748832053588401/447AE24D04DB1E105B26197B8716D702A740F310/
3265632,1090.63,84,67,1565878669,PG.Barracx,BrX,https://steamusercontent-a.akamaihd.net/ugc/960847208278814427/7C3867FBC592134F182DC004D386CFD804133FC2/
